Country Name,Country Code,Year,Year Code,Age dependency ratio (% of working-age population) [SP.POP.DPND],"Age dependency ratio, old [SP.POP.DPND.OL]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]","Age dependency ratio, young [SP.POP.DPND.YG]",Rural population [SP.RUR.TOTL],"Population, male (% of total population) [SP.POP.TOTL.MA.ZS]",Sex ratio at birth (male births per female births) [SP.POP.BRTH.MF],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Net migration [SM.POP.NETM],"Population, male [SP.POP.TOTL.MA.IN]","Population, female [SP.POP.TOTL.FE.IN]","Population, total [SP.POP.TOTL]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Urban population [SP.URB.TOTL],Population growth (annual %) [SP.POP.GROW]
Australia,AUS,2018,YR2018,52.552919517362,23.9032463251311,50.3982108335605,28.6496731922309,3492334,49.6017931697654,1.059,86.012,220307,12383903,12582741,24966643,13.988,21474309,1.50299298221362
Australia,AUS,2019,YR2019,52.9295043267695,24.3646418909312,50.3930485933564,28.5648624358384,3516209,49.6069514066436,1.058,86.124,235860,12570509,12769708,25340217,13.876,21824008,1.48520844681971
Australia,AUS,2020,YR2020,53.3162001197592,24.8887267398847,50.3771496207779,28.4274733798745,3529911,49.6228464836318,1.058,86.241,117929,12730885,12924403,25655289,13.759,22125378,1.23570107988933
Australia,AUS,2021,YR2021,53.7101426242396,25.4684740198465,50.3579961474613,28.241668604393,3503340,49.6420038525388,1.057,86.362,117929,12752077,12936002,25688079,13.638,22184739,0.127728295728263
Belize,BLZ,1972,YR1972,113.928424798139,9.21889968523334,49.6097685799734,104.709525112905,61719,50.3894317654773,1.055,50.646,-2030,63014,62039,125054,49.354,63335,1.5821724791152
Belize,BLZ,1973,YR1973,113.292650124403,9.25458946943716,49.5046305418719,104.038060654966,62818,50.4953694581281,1.054,50.488,-2224,64066,62809,126875,49.512,64057,1.44567057788855
Belize,BLZ,1974,YR1974,112.635355188547,9.27937310916034,49.3966723682165,103.355982079386,63887,50.6033276317835,1.054,50.329,-2400,65086,63534,128620,49.671,64733,1.36599709106654
Belize,BLZ,1975,YR1975,111.434944959022,9.26240240531497,49.3016108439538,102.172542553707,65177,50.6983891560462,1.054,50.171,-1625,66314,64487,130801,49.829,65624,1.68147635470952
Belize,BLZ,1976,YR1976,109.728158390949,9.21275927089881,49.2249252646642,100.51539912005,66719,50.7750747353358,1.054,50.012,-1732,67770,65701,133471,49.988,66752,2.02071415245522
Belize,BLZ,1977,YR1977,107.954250461924,9.15296165651198,49.1529779781617,98.8012888054118,68290,50.8470220218383,1.054,49.854,-1843,69245,66938,136183,50.146,67893,2.01153437004243
Belize,BLZ,1978,YR1978,106.219200854955,9.07350234518791,49.0826513499313,97.1456985097667,69890,50.9173486500687,1.054,49.695,-1963,70741,68192,138933,50.305,69043,1.99922330571348
Belize,BLZ,1979,YR1979,104.619823979224,8.96118886163613,49.0096810813479,95.6586351175877,71568,50.9903189186521,1.054,49.537,-1844,72316,69507,141823,50.463,70255,2.05879986911475
Belize,BLZ,1980,YR1980,103.020129534041,8.81838655979409,48.9482061281721,94.2017429742471,73475,51.0524828949997,1.054,49.374,-1350,74094,71040,145133,50.626,71658,2.30707621639977
Belize,BLZ,1981,YR1981,101.084062124059,8.66438680201673,48.9399317039069,92.4196753220422,75597,51.0600682960931,1.054,49.183,-1418,75959,72805,148764,50.817,73167,2.47105942529414
Belize,BLZ,1982,YR1982,99.1857912070678,8.53154895708087,48.9787348516164,90.6542422499869,77741,51.0206090191524,1.055,48.992,-1590,77760,74648,152409,51.008,74668,2.42065389829613
Belize,BLZ,1983,YR1983,97.8384614409412,8.41161779434323,49.0224475018103,89.426843646598,79898,50.9775524981897,1.054,48.801,-1579,79552,76501,156053,51.199,76155,2.36279965125244
Belize,BLZ,1984,YR1984,97.1231456569496,8.31955174882137,49.070566800859,88.8035939081282,82081,50.929433199141,1.055,48.61,-1515,81345,78376,159721,51.39,77640,2.32328499925994
Belize,BLZ,1985,YR1985,96.7591254935953,8.2635076567466,49.1189211679189,88.4956178368487,84302,50.8816906923811,1.055,48.419,-1476,83159,80278,163436,51.581,79134,2.29929332647629
Belize,BLZ,1986,YR1986,96.2658183269551,8.20792148944662,49.1635315298072,88.0578968375085,86558,50.8370665885125,1.055,48.228,-1494,84995,82197,167191,51.772,80633,2.27153950537819
Belize,BLZ,1987,YR1987,95.5979591369804,8.14286041137575,49.2121885600655,87.4550987256046,88846,50.7878114399345,1.055,48.037,-1502,86837,84143,170980,51.963,82134,2.24097191474479
Belize,BLZ,1988,YR1988,94.8711946404486,8.08057162603529,49.2680917759714,86.7906230144133,91174,50.7324802507765,1.054,47.846,-1587,88689,86129,174817,52.154,83643,2.219312189906
Belize,BLZ,1989,YR1989,94.1535018144679,8.04233034181534,49.3287445087999,86.1111714726526,93538,50.6706958784521,1.053,47.655,-1701,90546,88148,178695,52.345,85157,2.19407294222866
Belize,BLZ,1990,YR1990,93.4205508474576,8.03707627118644,49.3835882774975,85.3834745762712,95923,50.6164117225025,1.053,47.465,-1793,92420,90169,182589,52.535,86666,2.15572834630189
Belize,BLZ,1991,YR1991,92.7853598014888,8.01592224979322,49.3730626079308,84.7694375516956,98320,50.6269373920692,1.052,47.271,-1698,94400,92062,186462,52.729,88142,2.09897395896767
Belize,BLZ,1992,YR1992,91.8268600747961,7.85157706924186,49.337621322235,83.9752830055543,100746,50.662378677765,1.052,47.059,-1635,96410,93889,190299,52.941,89553,2.03690544554212
Belize,BLZ,1993,YR1993,90.4088096568901,7.5917590876553,49.3333401999207,82.8170505692348,103209,50.6661448060275,1.052,46.848,-1525,98382,95794,194177,53.152,90968,2.01735948122407
Belize,BLZ,1994,YR1994,88.8642464162653,7.38829979630299,49.3362430449157,81.4759466199623,105881,50.6637569550843,1.052,46.637,-802,100525,97891,198416,53.363,92535,2.15957225206249
Belize,BLZ,1995,YR1995,87.1804538934049,7.26174274469416,49.3451433512154,79.9187111487108,109055,50.6548566487846,1.051,46.425,273,103111,100445,203556,53.575,94501,2.55753145411695
Belize,BLZ,1996,YR1996,85.3652288366916,7.20475605770165,49.3609416698437,78.16047277899,112865,50.6395348837209,1.051,46.214,1358,106262,103579,209840,53.786,96975,3.04041842570322
Belize,BLZ,1997,YR1997,83.4688186581038,7.17339868176441,49.3793668851357,76.2954199763394,117237,50.6206331148643,1.051,46.003,2070,109906,107211,217117,53.997,99880,3.40910431885613
Belize,BLZ,1998,YR1998,81.5801584033715,7.12572964855766,49.3990849551148,74.4544287548139,121915,50.6009150448852,1.051,45.793,2152,113805,111102,224907,54.207,102992,3.5250604678139
Belize,BLZ,1999,YR1999,79.7915733201489,7.07321972096473,49.4214400192495,72.7183535991842,126649,50.5785599807505,1.051,45.582,1963,117713,115020,232733,54.418,106084,3.42048903221131
Belize,BLZ,2000,YR2000,78.161660626811,7.02550078925721,49.4438574744391,71.1361598375538,131266,50.5561425255609,1.051,45.398,1678,121540,118866,240406,54.602,109140,3.24372870048271
Belize,BLZ,2001,YR2001,76.7635386906246,6.96367120984347,49.4848851269649,69.7998674807812,135510,50.5151148730351,1.052,45.381,1912,125328,122772,248100,54.619,112590,3.15027299454963
Belize,BLZ,2002,YR2002,75.5470673350569,6.88231623269306,49.5443127971342,68.6647511023638,139861,50.4556872028658,1.052,45.364,1977,129160,126827,255987,54.636,116126,3.12947712423959
Belize,BLZ,2003,YR2003,74.384532561811,6.80762803109869,49.6056788309002,67.5769045307123,144283,50.3943211690998,1.052,45.347,2199,133040,130958,263998,54.653,119715,3.08148654198932
Belize,BLZ,2004,YR2004,73.2542593017037,6.74421269768508,49.6685383349012,66.5100466040186,148772,50.3314616650988,1.052,45.33,2330,136966,135162,272128,54.67,123356,3.03310164793291
Belize,BLZ,2005,YR2005,72.1090690336759,6.68974746172639,49.7291127953633,65.4193215719495,153329,50.2708872046367,1.052,45.313,2397,140947,139428,280375,54.687,127046,2.98554490009989
Belize,BLZ,2006,YR2006,70.9001692848603,6.64768624294153,49.7868243231542,64.2524830419187,157946,50.2135220223809,1.051,45.296,2598,144981,143749,288729,54.704,130783,2.93605390781473
Belize,BLZ,2007,YR2007,69.6212285528374,6.6113768422014,49.8426842277057,63.009851710636,162616,50.1573157722943,1.052,45.279,2707,149054,148119,297173,54.721,134557,2.88259288843
Belize,BLZ,2008,YR2008,68.2917563631759,6.58698129724551,49.8967844512564,61.7047750659304,167318,50.1032155487436,1.052,45.262,2702,153151,152520,305671,54.738,138353,2.8194899348079
Belize,BLZ,2009,YR2009,66.8982846457467,6.58783155635595,49.9482765754955,60.3104530893907,172024,50.0514051265075,1.052,45.245,2694,157247,156923,314171,54.755,142147,2.74280635114816
Belize,BLZ,2010,YR2010,65.1004372184093,6.57160284371364,49.9453596021186,58.5288343746957,176424,50.0546403978814,1.052,45.228,1644,161229,160877,322106,54.772,145682,2.49432602566338
Belize,BLZ,2011,YR2011,63.0657779493194,6.53969290758032,49.8904526943782,56.526085041739,180495,50.1095473056218,1.052,45.228,1583,165130,164408,329538,54.772,149043,2.28109896258836
Belize,BLZ,2012,YR2012,61.2231719625185,6.53917718582437,49.8393456338504,54.6839947766941,184553,50.1606543661495,1.052,45.246,1529,169071,167988,337059,54.754,152506,2.25663156677437
Belize,BLZ,2013,YR2013,59.5110393306524,6.57361944736245,49.7899549737734,52.9374198832899,188606,50.2097549087871,1.052,45.282,1504,173067,171620,344688,54.718,156082,2.23816708234299
Belize,BLZ,2014,YR2014,57.8880150567991,6.62319912168672,49.7464061191764,51.2648159351124,192604,50.2535938808237,1.052,45.335,1452,177061,175274,352335,54.665,159731,2.19427675238371
Belize,BLZ,2015,YR2015,56.3661485919869,6.68311991900829,49.7136473903149,49.6830286729786,196468,50.2860747323346,1.052,45.406,1363,180965,178905,359871,54.594,163403,2.11632063401839
Belize,BLZ,2016,YR2016,54.970424686316,6.75928816734312,49.6889573742285,48.2111365189729,200204,50.3107703783966,1.052,45.495,1283,184798,182514,367313,54.505,167109,2.04687117105776
Belize,BLZ,2017,YR2017,53.7330395644343,6.84900032413049,49.6689289631779,46.8840392403038,203829,50.3313379219788,1.052,45.601,1222,188588,186106,374693,54.399,170864,1.9892678402512
Belize,BLZ,2018,YR2018,52.6670156356763,6.951143006701,49.6529395444766,45.7158726289754,207370,50.3470604555234,1.052,45.724,1185,192359,189707,382066,54.276,174696,1.94863445386443
Belize,BLZ,2019,YR2019,51.5909223726502,7.06691341190221,49.6410902221822,44.524008960748,210633,50.3589097778178,1.052,45.866,1164,195944,193151,389095,54.134,178462,1.82301611890652
Belize,BLZ,2020,YR2020,50.5619562482367,7.23566325324631,49.6582860875973,43.3262929949904,213159,50.3417139124027,1.052,46.025,0,198810,196111,394921,53.975,181762,1.48622151575632
Belize,BLZ,2021,YR2021,49.6819505040149,7.41803677400525,49.6961485484875,42.2639137300097,215213,50.3038514515125,1.051,46.201,577,201231,198800,400031,53.799,184818,1.28562992065572
Bolivia,BOL,1972,YR1972,83.4151669992176,7.29110989101386,50.4410276264945,76.1240571082037,2857635,49.5589723735055,1.045,40.389,-5223,2375760,2418044,4793804,59.611,1936169,2.22612461597062
Bolivia,BOL,1973,YR1973,83.2949089068145,7.22793000896611,50.4157480404908,76.0669788978484,2907229,49.584272358314,1.045,40.696,-5459,2430744,2471505,4902248,59.304,1995019,2.23696246839572
Bolivia,BOL,1974,YR1974,83.1293880619148,7.17580299113238,50.3886201287855,75.9535850707824,2957921,49.6113798712145,1.045,41.004,-5870,2487398,2526367,5013765,58.996,2055844,2.2493254448799
Bolivia,BOL,1975,YR1975,82.9614358390297,7.13302462594384,50.3620477961596,75.8284112130859,3009287,49.6379522038404,1.046,41.314,-6426,2545323,2582453,5127776,58.686,2118489,2.24849070467482
Bolivia,BOL,1976,YR1976,82.8008682106558,7.10027470564389,50.3363712029411,75.7005935050119,3061445,49.6636287970589,1.046,41.624,-7066,2604537,2639818,5244355,58.376,2182910,2.24802231080812
Bolivia,BOL,1977,YR1977,82.6605651736103,7.07936424694429,50.3096151562375,75.581200926666,3087149,49.6904034868548,1.046,42.446,-7713,2665352,2698566,5363917,57.554,2276768,2.25422317473924
Bolivia,BOL,1978,YR1978,82.5224762445317,7.06221352623607,50.2814369030858,75.4602627182956,3102847,49.7185813246929,1.046,43.442,-8460,2727627,2758506,5486132,56.558,2383285,2.25289617002571
Bolivia,BOL,1979,YR1979,82.3719094768459,7.03914391777242,50.2520150150257,75.3327655590735,3116959,49.7479849849743,1.045,44.443,-9923,2791051,2819329,5610380,55.557,2493421,2.2394999953242
Bolivia,BOL,1980,YR1980,82.21016047656,7.00831400662185,50.2226604612761,75.2018464699382,3128979,49.777339538724,1.045,45.451,-11766,2855272,2880816,5736088,54.549,2607109,2.21589914551744
Bolivia,BOL,1981,YR1981,82.03871286643,6.97073155283044,50.1937407363819,75.0679813135995,3139103,49.8062763197618,1.044,46.459,-13478,2920137,2942854,5862990,53.541,2723887,2.18822674879911
Bolivia,BOL,1982,YR1982,81.8388704419772,6.92588793045885,50.1657620497543,74.9129825115184,3147014,49.8342379502457,1.043,47.472,-14580,2985628,3005490,5991118,52.528,2844104,2.16183267496413
Bolivia,BOL,1983,YR1983,81.5972231494017,6.87714975832511,50.1394139809366,74.7200733910766,3152976,49.8605696808493,1.042,48.486,-15432,3051776,3068843,6120620,51.514,2967644,2.13853594637472
Bolivia,BOL,1984,YR1984,81.3402397362588,6.83326072289828,50.113724954518,74.5069790133605,3156973,49.8862910405529,1.042,49.504,-16620,3118854,3133073,6251926,50.496,3094953,2.12261776942191
Bolivia,BOL,1985,YR1985,81.0988055462675,6.80044820729843,50.0887617979745,74.2983573389691,3159674,49.9112382020255,1.041,50.519,-17558,3187147,3198483,6385630,49.481,3225956,2.11605770951857
Bolivia,BOL,1986,YR1986,80.8616158013922,6.77517469194928,50.064926572179,74.0864411094429,3160879,49.9350887605809,1.041,51.535,-18299,3256758,3265226,6521983,48.465,3361104,2.11283174293707
Bolivia,BOL,1987,YR1987,80.6281686161358,6.75542113496281,50.0425433923086,73.872747481173,3160917,49.9574566076914,1.041,52.549,-18952,3327883,3333551,6661434,47.451,3500517,2.11563058892712
Bolivia,BOL,1988,YR1988,80.3953862326689,6.74542752644326,50.0221485016619,73.6499587062256,3159607,49.9778661954195,1.04,53.563,-19567,3400530,3403543,6804072,46.437,3644465,2.11864797976108
Bolivia,BOL,1989,YR1989,80.1508269819049,6.75042774926116,50.00373427557,73.4003992326437,3156924,49.99626572443,1.039,54.571,-20719,3474310,3474829,6949139,45.429,3792215,2.10965105220391
Bolivia,BOL,1990,YR1990,79.9054001327958,6.77050494079839,49.9866970942452,73.1348951919974,3152342,50.0133029057548,1.041,55.577,-21915,3549041,3547153,7096194,44.423,3943852,2.09408169694284
Bolivia,BOL,1991,YR1991,79.6390403535607,6.80550861672882,49.9704688448729,72.8335317368319,3145804,50.0295311551271,1.042,56.579,-22984,3624585,3620306,7244891,43.421,4099087,2.07379468212719
Bolivia,BOL,1992,YR1992,79.3238076091166,6.85456363415457,49.9540396615339,72.4692439749621,3139596,50.0459603384661,1.043,57.541,-24002,3700608,3693811,7394419,42.459,4254823,2.04289956762452
Bolivia,BOL,1993,YR1993,79.2042270834051,7.12950965499959,49.9033135312412,72.0747174284055,3162725,50.0966864687589,1.043,58.079,-24702,3779539,3764950,7544489,41.921,4381764,2.00918364775402
Bolivia,BOL,1994,YR1994,79.2420262489327,7.58635390979099,49.8236354263905,71.6556723391417,3184047,50.1763645736095,1.042,58.615,-24528,3860430,3833292,7693722,41.385,4509675,1.95873086716432
Bolivia,BOL,1995,YR1995,79.1621627488008,7.97361966484225,49.7510607384762,71.1885430839585,3203241,50.2489392615238,1.042,59.15,-23615,3940256,3901215,7841471,40.85,4638230,1.9021772687113
Bolivia,BOL,1996,YR1996,78.9748387138687,8.29341923014112,49.6857010073514,70.6814194837276,3221153,50.3142989926486,1.04,59.682,-22473,4019794,3969573,7989367,40.318,4768214,1.86850882962671
Bolivia,BOL,1997,YR1997,78.6718817241131,8.55348902976043,49.6269117539172,70.1183926943527,3237796,50.3731005346896,1.04,60.212,-21294,4099171,4038449,8137619,39.788,4899823,1.83860984739205
Bolivia,BOL,1998,YR1998,78.2601812130185,8.75943230733721,49.574788148274,69.5007489056813,3253531,50.4251997845281,1.04,60.739,-20022,4178700,4108227,8286928,39.261,5033397,1.81817024384979
Bolivia,BOL,1999,YR1999,77.7562531845433,8.91240328414225,49.530859627361,68.8438499004011,3268951,50.4691522223112,1.04,61.264,-18562,4259118,4179935,8439052,38.736,5170101,1.81906465021901
Bolivia,BOL,2000,YR2000,77.1276994863854,9.02082575774442,49.4935442545355,68.106873728641,3283512,50.5064557454645,1.041,61.787,-17675,4339846,4252810,8592656,38.213,5309144,1.80379049207336
Bolivia,BOL,2001,YR2001,76.2030284226898,8.96658500616483,49.4823168860487,67.236443416525,3296749,50.5176831139513,1.041,62.306,-16536,4418319,4327765,8746084,37.694,5449335,1.76981723900868
Bolivia,BOL,2002,YR2002,75.0156373111258,8.77877958381648,49.4953757523524,66.2368577273093,3312530,50.5046242476476,1.041,62.783,-16253,4495206,4405377,8900583,37.217,5588053,1.75107228754869
Bolivia,BOL,2003,YR2003,73.764147604152,8.60619420215618,49.5103660242512,65.1579534019958,3328768,50.4896450164716,1.041,63.248,-15499,4573038,4484341,9057378,36.752,5728610,1.74628939852943
Bolivia,BOL,2004,YR2004,72.4862797471775,8.45145864010978,49.524867899507,64.0348211070678,3344495,50.4751212501271,1.041,63.711,-15173,4651928,4564350,9216279,36.289,5871784,1.73917027368374
Bolivia,BOL,2005,YR2005,71.2034958606695,8.31665399322846,49.5383469256044,62.886841867441,3359918,50.4616530743955,1.041,64.17,-14657,4731985,4645403,9377388,35.83,6017470,1.7329882488039
Bolivia,BOL,2006,YR2006,69.9695743183165,8.20102323765446,49.5520590007213,61.7685510806621,3375431,50.4479409992787,1.042,64.628,-14110,4814077,4728586,9542663,35.372,6167232,1.74713275481179
Bolivia,BOL,2007,YR2007,68.8038476453961,8.10506523555599,49.5656848950567,60.6987824098401,3390940,50.4343151049433,1.042,65.082,-13667,4897753,4813399,9711152,34.918,6320212,1.75023288737608
Bolivia,BOL,2008,YR2008,67.6914750295564,8.0310740130133,49.5798986963637,59.6604010165431,3405346,50.4201114244864,1.042,65.535,-13417,4981806,4898788,9880593,34.465,6475247,1.72976143588269
Bolivia,BOL,2009,YR2009,66.6531316735419,7.98140693186189,49.5951724535203,58.67172474168,3419056,50.4048374954247,1.042,65.984,-13056,5066350,4984968,10051317,34.016,6632261,1.71311404940389
Bolivia,BOL,2010,YR2010,65.688359172666,7.95310671649774,49.6112985375521,57.7352524561682,3431952,50.3887014624479,1.042,66.43,-12592,5151373,5071897,10223270,33.57,6791318,1.69628237644672
Bolivia,BOL,2011,YR2011,64.7656361187616,7.94051334782315,49.6278656738211,56.8251227709384,3443860,50.3721247073223,1.042,66.874,-12107,5236810,5159435,10396246,33.126,6952386,1.67782849865133
Bolivia,BOL,2012,YR2012,63.8792902289027,7.93454253967442,49.6450938943661,55.9447476892282,3454705,50.3549061056339,1.041,67.315,-11688,5322361,5247336,10569697,32.685,7114992,1.65463539887486
Bolivia,BOL,2013,YR2013,62.9957132139365,7.918029914196,49.6630054557476,55.0776832997405,3470209,50.3369945442524,1.041,67.699,-11371,5407879,5335470,10743349,32.301,7273140,1.62957319915505
Bolivia,BOL,2014,YR2014,62.0713055210308,7.88602470695893,49.6805299850591,54.1852808140719,3488305,50.3194700149409,1.041,68.047,-10972,5493370,5423617,10916987,31.953,7428682,1.60331510672219
Bolivia,BOL,2015,YR2015,61.1595377241249,7.8579720035016,49.6973377571047,53.3015657206233,3505243,50.3026712599588,1.042,68.393,-10525,5578609,5511477,11090085,31.607,7584842,1.5731449401483
Bolivia,BOL,2016,YR2016,60.3080820329936,7.84532162344346,49.7140152969698,52.4627604095501,3521044,50.2859847030302,1.042,68.738,-10071,5663718,5599297,11263015,31.262,7741971,1.54728829634713
Bolivia,BOL,2017,YR2017,59.499678295677,7.84396454655172,49.7309482645015,51.6557137491253,3535867,50.2690517354985,1.042,69.08,-9669,5748534,5686999,11435533,30.92,7899666,1.52010888105833
Bolivia,BOL,2018,YR2018,58.7172472923015,7.8536485642925,49.7478440635122,50.863598728009,3548811,50.252164552049,1.042,69.425,-9345,5832721,5774185,11606905,30.575,8058094,1.48747419672442
Bolivia,BOL,2019,YR2019,57.9640551186858,7.87627655806107,49.7644751796144,50.0877785606247,3559929,50.235516329486,1.042,69.773,-8978,5916395,5860919,11777315,30.227,8217386,1.45750439141779
Bolivia,BOL,2020,YR2020,57.184370692995,7.82528068536507,49.7972966519724,49.35909000763,3566167,50.2026949701252,1.042,70.123,-4666,5992275,5943886,11936162,29.877,8369995,1.33973922043111
Bolivia,BOL,2021,YR2021,56.3285138566426,7.67597431337987,49.8442729947137,48.6525395432627,3566464,50.1557270052863,1.042,70.475,-4666,6058547,6020925,12079472,29.525,8513008,1.19348671867883
Brazil,BRA,1972,YR1972,82.3753937598352,6.0214373606382,50.1019473470042,76.353956399197,42624091,49.8980516647988,1.045,57.879,-6485,50494031,50700362,101194394,42.121,58570303,2.42870281100896
Brazil,BRA,1973,YR1973,81.1813998761806,6.0924331672428,50.1181177360134,75.0889667089378,42653748,49.8818822639866,1.045,58.855,-3826,51711003,51955901,103666904,41.145,61013156,2.41395528354971
Brazil,BRA,1974,YR1974,79.9430940666529,6.1647348703298,50.1330936212681,73.7783591963231,42651680,49.8669063787319,1.045,59.826,-6487,52942384,53224988,106167372,40.174,63515692,2.38339170665403
Brazil,BRA,1975,YR1975,78.6854853317254,6.23851525854212,50.1464799867784,72.4469700731833,42622559,49.8535200132217,1.045,60.789,-7793,54191033,54509482,108700515,39.211,66077956,2.35797019623163
Brazil,BRA,1976,YR1976,77.4505771303301,6.31150731628321,50.1585070908508,71.1390698140469,42572652,49.8414938077307,1.045,61.745,-15633,55466856,55819649,111286504,38.255,68713852,2.35114611411072
Brazil,BRA,1977,YR1977,76.2417063530574,6.37990820263504,50.1697517935028,69.8617981504223,42512111,49.8302482064972,1.044,62.689,8791,56776528,57163358,113939886,37.311,71427775,2.35630004576209
Brazil,BRA,1978,YR1978,75.0804648063212,6.44421237324289,50.1804638197115,68.6362524330784,42436669,49.8195361802885,1.044,63.625,7653,58121654,58542728,116664382,36.375,74227713,2.36302892413041
Brazil,BRA,1979,YR1979,74.0069789664006,6.50766561388004,50.1902567025729,67.4993133525205,42342874,49.8097432974271,1.043,64.551,8024,59496395,59950908,119447303,35.449,77104429,2.35740122657389
Brazil,BRA,1980,YR1980,73.0521004938114,6.56967186813338,50.1989318151341,66.482428625678,42228624,49.8010681848659,1.044,65.468,11959,60900921,61387462,122288383,34.532,80059759,2.35067554142294
Brazil,BRA,1981,YR1981,72.2265881520306,6.62994579835051,50.2066309887682,65.5966423536801,42094019,49.7933682123059,1.045,66.37,-14927,62325393,62842666,125168060,33.63,83074041,2.32752638519273
Brazil,BRA,1982,YR1982,71.517616720521,6.6907463927119,50.2136909358479,64.8268703278091,41925951,49.7863090641521,1.045,67.262,-23807,63758884,64306211,128065095,32.738,86139144,2.28813750386516
Brazil,BRA,1983,YR1983,70.8952598080917,6.7542808863408,50.2201762029578,64.1409789217509,41726771,49.7798237970422,1.046,68.142,-17884,65200304,65777066,130977370,31.858,89250599,2.24858708498709
Brazil,BRA,1984,YR1984,70.3028560427826,6.82218058207884,50.2266093628835,63.4806754607037,41492131,49.7733913840051,1.047,69.01,-20225,66640984,67247792,133888775,30.99,92396644,2.19848577788892
Brazil,BRA,1985,YR1985,69.681581146475,6.89496574714901,50.2336383757126,62.786615399326,41223715,49.7663616242874,1.046,69.862,-13535,68072012,68711168,136783180,30.138,95559465,2.13876264469418
Brazil,BRA,1986,YR1986,69.014117168823,6.97599412110311,50.2414805201436,62.0381230477199,40911314,49.7585194798564,1.046,70.703,-24426,69484466,70158889,139643355,29.297,98732041,2.06946636025339
Brazil,BRA,1987,YR1987,68.30692029528,7.06966907843998,50.2503610258215,61.23725121684,40561570,49.7496389741785,1.046,71.529,-22335,70876452,71589812,142466264,28.471,101904694,2.00135198055614
Brazil,BRA,1988,YR1988,67.5406296540995,7.1753918440338,50.2598218087983,60.3652378100657,40174344,49.740178879651,1.046,72.342,-11309,72249586,73004388,145253973,27.658,105079629,1.93785203770648
Brazil,BRA,1989,YR1989,66.7261121682204,7.29056889063362,50.2693616973463,59.4355432775868,39755196,49.7306389783138,1.047,73.139,-2800,73603042,74400370,148003411,26.861,108248215,1.87515725979579
Brazil,BRA,1990,YR1990,65.8512763734757,7.4061753044322,50.2831803226254,58.4451010690435,39301227,49.7168196773747,1.047,73.922,6457,74926452,75779994,150706446,26.078,111405219,1.80985576444804
Brazil,BRA,1991,YR1991,64.891145877871,7.51917078757123,50.3006203124117,57.3719750902997,38809454,49.6993790354276,1.047,74.69,-30659,76207261,77129183,153336445,25.31,114526991,1.7300615647074
Brazil,BRA,1992,YR1992,63.8485500149523,7.63515445185602,50.317800185618,56.2133955630963,38282998,49.682199814382,1.047,75.444,-20270,77454942,78445848,155900790,24.556,117617792,1.65853493143757
Brazil,BRA,1993,YR1993,62.7439202708749,7.75320429597614,50.3348028089343,54.9907159748987,37739032,49.6651971910658,1.047,76.181,-21956,78689973,79750902,158440875,23.819,120701843,1.61616519320128
Brazil,BRA,1994,YR1994,61.6032229478875,7.86978584935335,50.3513103129676,53.7334370985342,37181660,49.6486903082257,1.046,76.903,-11642,79924696,81055777,160980472,23.097,123798812,1.5901570368766
Brazil,BRA,1995,YR1995,60.437506113347,7.98105794309375,50.368455365848,52.4564481702532,36611082,49.6315440225885,1.046,77.61,-26337,81155182,82360145,163515328,22.39,126904246,1.56236694760604
Brazil,BRA,1996,YR1996,59.2563650081037,8.08956075615742,50.3860582454567,51.1668042519463,36026735,49.6139417545433,1.046,78.302,-24330,82377561,83659561,166037122,21.698,130010387,1.53046546832903
Brazil,BRA,1997,YR1997,58.0712805581647,8.19826665522617,50.40349972545,49.8730139029385,35313906,49.59650027455,1.045,79.048,-20429,83593268,84953439,168546707,20.952,133232801,1.50015143980194
Brazil,BRA,1998,YR1998,56.9075346251494,8.3053058640864,50.4210329894906,48.602228761063,34582538,49.5789670105094,1.045,79.781,-22409,84799768,86240036,171039804,20.219,136457266,1.46833970853954
Brazil,BRA,1999,YR1999,55.7673493611067,8.40979361537528,50.4390667063755,47.3575557457315,33836764,49.5609332936245,1.045,80.496,-26152,85981420,87504861,173486281,19.504,139649517,1.42022228691432
Brazil,BRA,2000,YR2000,54.64985123917,8.51159230747268,50.4619962550403,46.1382589316973,33078329,49.5380037449597,1.045,81.192,-1761,87124330,88749390,175873720,18.808,142795391,1.36677132973907
